ID;Учреждение;Адрес;ИНН;Категория;Код
28483;Камерный театр «Полночь»;Самарская обл, г Сызрань, ул Ульяновская, 2б;632525610220.0;Театры;63
28484;ООО «Город Музыки»;Нижегородская обл, г Нижний Новгород, ул Малая Ямская;5260437031.0;Прочее;52
28486;ООО «Проектор»;Краснодарский край, г Новороссийск, Мысхакское ш, д 57А;2315218766.0;Концертные площадки;23
28489;Музей «Уникальная Калмыкия»;Респ Калмыкия, г Элиста, ул им Номто Очирова, д 9;816023450.0;Музеи и галереи;8
28491;ООО «Голос Города»;Краснодарский край, г Краснодар, ул им. Митрофана Седина, д 67;2310201864.0;Театры;23
28492;ИП Бальдясов Георгий Сергеевич;г Москва, ул Тарханская, д 3;772147475346.0;Театры;77
28494;АНО «Сибирский камерный театр»;Новосибирская обл, г Новосибирск, ул Серебренниковская, д 35;5406800254.0;Театры;54
28495;ООО «Гаринсон-Шоу»;Новосибирская обл, г Новосибирск, ул Шевченко, д 34;5406167874.0;Прочее;54
28496;ЧУ Музей ретротехники «Галерея времени»;Новосибирская обл, Новосибирский р-н, Новосибирск, 1-ое Мочищенское шоссе , 1/6;540205175402.0;Музеи и галереи;54
28499;ООО «Городская Афиша»;Респ Бурятия, г Улан-Удэ, ул Листвянка;323407019.0;Система продажи билетов;3
28502;ИП Сечко Алексей Михайлович;г Санкт-Петербург, ул 9-я Красноармейская, 13;783940295246.0;Индивидуальный предприниматель;78
